id,sentence
brown.10364,"even professor arnold toynbee , agreeing with his son , does so in these terms : `` compared to continuing to incur a constant risk of the destruction of the human race , all other evils are lesser evils ."
brown.2548,"in addition to urging greater restrictions on aerial spraying , buchheister called for support of the wilderness bill , creation of national seashore parks , including point reyes ; ;"
brown.50176,"i felt that he looked at me coldly and appraisingly and seemed to be uncertain what his attitude towards me should be , but he did not say one word which might indicate that he had been told of advances to his wife ."
brown.41195,"-- yes , sir ."
brown.6451,the united states and the u.n. denounce their own principles when they defend the communist oppressors and refuse to acknowledge the right of self-determination of the katangans .
brown.56024,shell rush to the bedroom when the doorbell rings .
brown.18386,"eleazar wheelock , a presbyterian minister , founded the school in 1769 , naming it after the second earl of dartmouth , its sponsor and benefactor ."
brown.43896,"she wanted to be with him , to give him the comfort and companionship she knew he needed ."
brown.2934,the service has not said what its next step will be .
brown.35345,"if we were asked why we thought so , we should say that these things involve great evil and are wrong , and that to take delight in what is evil or wrong is plainly unfitting ."
brown.19709,it is secondarily a believing and worshiping fellowship .
brown.54933,"`` poor cousin elec '' , george said ."
brown.25723,"or in more freudian terms , the experience may serve to sublimate our destructive urges and strengthen the ego and superego ."
brown.45335,but graham hadn't stumbled on it .
brown.49939,"`` i really do have something important to tell you , mr. scott ."
brown.7717,"it is truly odd and ironic that the most handsome and impressive film yet made from miguel de cervantes `` don quixote '' is the brilliant russian spectacle , done in wide screen and color , which opened yesterday at the fifty-fifth street and sixty-eighth street playhouses ."
brown.42211,"the tulips and the big pink peonies had been blooming along the drive , and he had walked up from the bus almost singing ."
brown.27617,( b ) the need to plan investment programs .
brown.10019,"this trend has often been ascribed to the cult of the five elements itself , as though they had served as the base for all the rest ; ;"
brown.30299,"he is a fellow of the american institute of electrical engineers , and a senior member of the institute of radio engineers ."
brown.20534,any organism that falters or misperceives the signals or weakens is done .
brown.28807,determine the particular states unadjusted allotment for the particular fiscal year .
brown.5356,"moss , a man who knows how much the cannery helps the county , doesnt believe it will close ."
brown.54138,pugh .
brown.18935,"his saloon was a meetin place for influential wyoming cattlemen , and one year durin a severe blizzard , when his owner customers were wearin long faces , he said , `` cheer up , boys , whatever happens , the books wont freeze '' ."
brown.27297,"the sculptor looked at him , let the color drain out of his face , grinned , and looked down into his drink , a bad martini made with raw italian gin ."
brown.23328,one can see it as humiliating that an extra hormone casually fed into our chemistry may induce us to lay down our lives for a lover or a friend ; ;
brown.39453,and madame de pompadour '' .
brown.27798,"it met these problems by the creation of the state automobile maintenance unit ( more popularly called the motor pool ) , a centralized operation for the maintenance and control of all state transportation ."
brown.29516,this section prevents the military departments and the office of civil and defense mobilization from carrying out certain transactions involving real property unless they come into agreement with the committees on armed services of the senate and the house of representatives .
