token,RT,brown_bigram_surprisal,length,index
For,310.6666666666667,1.939103484153748,3,677
some,302.6666666666667,2.093780517578125,4,678
people,232.75,1.9078590869903564,6,679
this,147.33333333333334,3.3379693031311035,4,680
is,180.42857142857144,1.0667154788970947,2,681
just,195.8333333333333,2.4286041259765625,4,682
too,205.25,2.697961568832397,3,683
simple,248.44444444444449,2.718892812728882,6,684
to,175.75,2.087130784988404,2,685
be,237.8,1.182197093963623,2,686
enjoyable.,363.55555555555554,5.884074687957764,10,687
They,237.2,1.8077789545059204,4,688
recognise,206.42857142857144,6.31227445602417,9,689
that,210.0,2.2144880294799805,4,690
morality,333.2,4.514315605163574,8,691
is,386.0,2.560308694839477,2,692
always,273.1,2.401854515075684,6,693
about,211.0,2.8581807613372803,5,694
shades,327.4,5.133453369140625,6,695
of,167.5,0.5487809777259827,2,696
"grey,",213.5,4.130076408386231,5,697
and,158.75,0.6438542604446411,3,698
they,193.11111111111111,2.2830185890197754,4,699
don't,220.9,2.4918251037597656,5,700
like,167.85714285714286,1.862087965011597,4,701
being,220.3333333333333,2.36163330078125,5,702
seduced,209.7142857142857,5.775401592254639,7,703
into,155.0,2.817826271057129,4,704
these,181.3333333333333,2.7995083332061768,5,705
grand,226.5,4.537896156311035,5,706
images,213.75,4.397202014923096,6,707
of,152.0,0.7733197808265686,2,708
deep,263.5,4.031063079833984,4,709
black,273.0,3.9676363468170166,5,710
and,267.0,1.1436278820037842,3,711
dazzling,288.7,5.252312183380127,8,712
white.,260.5,1.5643407106399536,6,713
But,204.25,1.6021519899368286,3,714
I,253.0,1.4281402826309204,1,715
find,214.4,2.644816398620605,4,716
this,168.0,2.5700953006744385,4,717
engagement,331.1,5.032334804534912,10,718
with,167.5,1.353526592254639,4,719
ethical,356.8,5.068731784820557,7,720
themes,280.6666666666667,4.990738391876221,6,721
intriguing.,390.6,5.602208137512207,11,722
And,213.25,1.6630104780197144,3,723
Pullman's,352.7,6.030075550079346,9,724
moral,152.5,4.027829647064209,5,725
vision,252.0,2.756556749343872,6,726
is,194.0,2.6412081718444824,2,727
the,262.0,1.0949891805648804,3,728
most,264.0,2.2198173999786377,4,729
refreshing,422.7,5.35591459274292,10,730
I've,256.6666666666667,4.286004066467285,4,731
seen,212.25,1.5435514450073242,4,732
in,181.0,0.944466233253479,2,733
a,66.0,1.1738388538360596,1,734
children's,284.3,5.264733791351318,10,735
book,226.0,3.888526439666748,4,736
for,211.5,1.9753834009170528,3,737
a,161.0,1.073637843132019,1,738
long,260.55555555555554,2.2130556106567383,4,739
"time,",442.8571428571428,1.3008590936660769,5,740
because,265.77777777777777,3.842611312866211,7,741
unlike,163.8,5.278388977050781,6,742
so,244.0,2.185652732849121,2,743
many,178.28571428571428,1.4929934740066528,4,744
"others,",210.1,2.0761287212371826,7,745
he,241.0,2.8419175148010254,2,746
does,256.2857142857143,2.3651554584503174,4,747
moral,338.85714285714283,4.615367412567139,5,748
fervour,496.8,5.8800048828125,7,749
without,287.5,3.0856773853302,7,750
falling,248.125,4.574673652648926,7,751
into,204.0,1.5457512140274048,4,752
a,208.0,0.9172335267066956,1,753
sub-,188.0,6.192562103271484,4,754
Christian,220.28571428571428,3.958171367645264,9,755
message.,262.1111111111111,2.762969493865967,8,756
On,0.0,2.2135088443756104,2,757
the,264.7142857142857,0.4352611899375915,3,758
"contrary,",417.44444444444446,3.3976824283599854,9,759
his,202.5,3.2364230155944824,3,760
work,214.44444444444449,2.274914503097534,4,761
contains,290.8888888888889,4.785712242126465,8,762
the,215.0,1.1343936920166016,3,763
most,208.625,2.2198173999786377,4,764
impassioned,465.7,5.269704818725586,11,765
cry,189.16666666666663,4.403396129608154,3,766
to,468.0,2.3767614364624023,2,767
accept,210.75,2.915407657623291,6,768
the,257.0,0.5382955074310303,3,769
death,228.42857142857144,3.1977903842926025,5,770
of,206.0,0.8689216375350952,2,771
God,227.125,2.53602147102356,3,772
since,293.0,3.8165085315704346,5,773
Nietzsche.,443.2,5.8509063720703125,10,774
No,153.0,2.340580463409424,2,775
wonder,335.25,2.664505243301392,6,776
Christians,282.8,4.870594024658203,10,777
have,193.8571428571429,1.859639286994934,4,778
shied,251.6,5.874051570892334,5,779
away,299.1428571428572,1.088132619857788,4,780
from,211.5,0.5487207770347595,4,781
his,210.2,1.4823440313339231,3,782
books.,331.5,3.384747266769409,6,783
The,183.0,0.9189621806144714,3,784
Amazon,307.625,4.871144771575928,6,785
"website,",282.625,5.752273082733154,8,786
where,181.66666666666663,3.090605020523072,5,787
readers,216.375,4.778931140899658,7,788
can,251.0,3.145223617553711,3,789
post,353.6,4.573268890380859,4,790
"opinions,",410.5,4.657485008239746,9,791
contains,293.42857142857144,4.489948272705078,8,792
hundreds,164.66666666666666,4.442366123199463,8,793
of,0.0,0.0912410318851471,2,794
reviews,235.0,4.991923809051514,7,795
from,154.33333333333334,2.500523567199707,4,796
the,233.0,0.4879629015922546,3,797
United,229.375,2.250357151031494,6,798
"States,",222.57142857142856,0.0869151055812835,7,799
many,202.0,3.901827812194824,4,800
of,196.8333333333333,0.8363062739372253,2,801
them,197.25,2.083217144012451,4,802
from,206.3333333333333,1.9458098411560056,4,803
parents,269.875,3.411911964416504,7,804
who,262.0,2.011515140533448,3,805
call,332.1428571428572,3.130065679550171,4,806
his,173.4,2.6238853931427,3,807
vision,290.6666666666667,3.170018434524536,6,808
'satanic',390.2,6.075013160705566,9,809
and,114.5,1.6883405447006226,3,810
'dark,217.66666666666663,3.4310078620910645,5,811
and,206.6,1.1402634382247925,3,812
"terrifying',",334.9,4.895190715789795,12,813
and,182.0,1.8096036911010744,3,814
warn,238.5555555555556,5.526080131530762,4,815
other,250.5555555555556,3.55677342414856,5,816
families,161.77777777777777,3.721553325653076,8,817
off,111.6,3.448918581008911,3,818
them.,214.3333333333333,3.539315223693848,5,819
The,98.25,0.9189621806144714,3,820
same,340.1666666666667,2.0477194786071777,4,821
can,261.0,2.706062078475952,3,822
be,213.8,0.5446299314498901,2,823
heard,252.5,2.910200834274292,5,824
here.,276.44444444444446,3.5613603591918945,5,825
Claudia,267.8,6.639578819274902,7,826
Fitzherbert,334.7,5.631010055541992,11,827
wrote,228.88888888888889,3.703118801116944,5,828
in,181.5,1.283492922782898,2,829
a,177.0,1.1738388538360596,1,830
newspaper,226.0,3.319255113601685,9,831
yesterday:,204.375,4.00700569152832,10,832
'Christian,224.44444444444449,4.379260063171387,10,833
parents,302.3,4.231659889221191,7,834
beware:,270.4,5.563454627990723,7,835
his,175.0,2.6560616493225098,3,836
books,297.375,3.384747266769409,5,837
can,187.4,2.5144054889678955,3,838
damage,290.0,4.798024654388428,6,839
your,181.8333333333333,3.50072979927063,4,840
child's,265.2,3.0087978839874268,7,841
faith.',235.375,4.083405494689941,7,842
"Indeed,",193.8571428571429,3.0935380458831787,7,843
they,191.5,2.744901895523072,4,844
can.,185.4,1.6972758769989014,4,845
Many,184.75,2.724877119064331,4,846
writers,281.3333333333333,2.80272912979126,7,847
who,173.33333333333334,1.478360891342163,3,848
have,225.0,1.3762590885162354,4,849
tried,191.0,3.026250123977661,5,850
to,142.0,0.1553213000297546,2,851
preach,270.75,3.7552857398986816,6,852
their,350.0,2.9560327529907227,5,853
atheism,304.7,5.913974761962891,7,854
in,158.0,1.8595637083053589,2,855
their,276.25,1.9129403829574585,5,856
"literature,",308.25,4.122068405151367,11,857
like,328.5,3.409479856491089,4,858
writers,368.8,4.479053497314453,7,859
who,334.0,1.478360891342163,3,860
have,194.0,1.3762590885162354,4,861
tried,193.8,3.026250123977661,5,862
to,192.0,0.1553213000297546,2,863
preach,221.57142857142856,3.7552857398986816,6,864
their,185.57142857142856,2.9560327529907227,5,865
"religion,",260.5,3.400307893753052,9,866
have,257.5,2.56162691116333,4,867
ended,302.57142857142856,3.3796067237854004,5,868
up,218.0,2.3203039169311523,2,869
weakening,357.625,5.820988655090332,9,870
their,329.375,3.243131637573242,5,871
vision.,381.375,4.478137493133545,7,872
But,115.66666666666669,1.6021519899368286,3,873
here,358.75,2.9271106719970703,4,874
the,116.16666666666669,1.5521000623703003,3,875
loss,290.625,3.66336727142334,4,876
of,260.8333333333333,0.3447260856628418,2,877
faith,226.25,3.587806701660156,5,878
is,282.0,1.9922749996185305,2,879
made,340.6666666666667,2.4603593349456787,4,880
vivid,278.0,5.271854877471924,5,881
and,417.5,1.1135002374649048,3,882
energetic.,315.0,4.443889141082764,10,883
The,332.0,0.9189621806144714,3,884
thrust,260.7142857142857,4.690890789031982,6,885
of,211.3333333333333,1.6595438718795776,2,886
the,224.2,0.5706213116645813,3,887
trilogy,324.8888888888889,5.291751861572266,7,888
that,202.5,2.3357510566711426,4,889
is,183.66666666666663,1.553897738456726,2,890
completed,415.22222222222223,3.567846298217773,9,891
by,423.0,1.8112175464630127,2,892
The,315.25,0.5911795496940613,3,893
Amber,307.0,5.332508087158203,5,894
Spyglass,357.625,5.752273082733154,8,895
is,172.66666666666666,2.197204828262329,2,896
to,220.16666666666663,1.5520741939544678,2,897
re-run,414.6666666666667,6.285799026489258,6,898
the,237.66666666666663,2.13310980796814,3,899
"Fall,",294.55555555555554,3.294180631637573,5,900
but,274.8333333333333,3.256767749786377,3,901
this,461.125,1.822570562362671,4,902
time,499.57142857142856,1.652780055999756,4,903
sexuality,410.22222222222223,5.867699146270752,9,904
and,157.75,1.87259304523468,3,905
knowledge,330.22222222222223,3.619993209838867,9,906
are,192.2,3.0673933029174805,3,907
"good,",459.0,3.14293909072876,5,908
and,224.5,1.4535870552062988,3,909
authority,393.875,4.017629146575928,9,910
is,168.66666666666666,1.9282495975494385,2,911
bad.,294.8,3.963793992996216,4,912
The,169.0,0.9189621806144714,3,913
priests,204.0,5.013969898223877,7,914
and,0.0,1.6076594591140747,3,915
the,206.0,1.09398090839386,3,916
church,178.66666666666666,2.678889274597168,6,917
are,274.6666666666667,2.7420504093170166,3,918
the,215.0,1.3679866790771484,3,919
embodiment,358.3333333333333,4.4006781578063965,10,920
of,189.3333333333333,0.179340660572052,2,921
evil.,199.8,4.224637508392334,5,922
The,210.5,0.9189621806144714,3,923
aim,158.16666666666666,4.202500820159912,3,924
of,245.0,0.7354099750518799,2,925
the,216.8,0.5706213116645813,3,926
child,210.8,3.194284200668335,5,927
protagonists,323.0,6.023231029510498,12,928
is,279.5,2.197204828262329,2,929
hardly,274.6666666666667,3.016200304031372,6,930
unambitious,514.4,5.883212089538574,11,931
-,61.0,3.958171367645264,1,932
it,0.0,2.7720837593078613,2,933
is,203.5,0.7738510370254517,2,934
to,318.6666666666667,1.5520741939544678,2,935
destroy,320.5,3.168730497360229,7,936
the,0.0,0.6888536810874939,3,937
dream,387.6666666666667,3.749628782272339,5,938
of,54.0,0.7285723090171814,2,939
the,286.6666666666667,0.5706213116645813,3,940
kingdom,365.5,3.891968011856079,7,941
of,252.3333333333333,0.5250266790390015,2,942
"heaven,",238.5,3.8724517822265625,7,943
and,199.5,1.168362736701965,3,944
instead,238.6,3.850341081619263,7,945
to,97.0,2.176659345626831,2,946
put,207.77777777777777,2.5435078144073486,3,947
one's,195.8333333333333,4.253052234649658,5,948
faith,214.3333333333333,4.307682991027832,5,949
in,0.0,0.742536723613739,2,950
building,271.44444444444446,3.8121490478515625,8,951
the,229.5,2.01842999458313,3,952
republic,293.22222222222223,3.760939598083496,8,953
of,159.0,0.8617746829986572,2,954
heaven,209.125,3.8724517822265625,6,955
in,157.8,2.2647595405578613,2,956
one's,261.42857142857144,3.802023887634277,5,957
own,178.4,1.1247210502624512,3,958
lifetime.,205.625,3.487165927886963,9,959
Isn't,203.77777777777777,4.054279804229736,5,960
this,435.0,1.7695496082305908,4,961
is,273.5,1.0667154788970947,2,962
a,336.4,1.062296748161316,1,963
great,213.3,2.168739557266236,5,964
vision,177.75,4.455247402191162,6,965
for,271.0,2.5903117656707764,3,966
the,188.8571428571429,0.7050951719284058,3,967
world,183.5,2.2824411392211914,5,968
after,224.375,3.66424560546875,5,969
11,162.66666666666666,4.466762065887451,2,970
September?,180.2,4.7324748039245605,10,971
Here,303.4,2.6419918537139893,4,972
we,221.8333333333333,2.306914091110229,2,973
have,199.2,1.0027930736541748,4,974
a,148.0,1.1785600185394287,1,975
book,227.5555555555556,2.922847986221313,4,976
that,241.4,1.5974246263504028,4,977
asks,284.3333333333333,5.239258766174316,4,978
us,198.2,3.469487428665161,2,979
to,173.0,1.0677577257156372,2,980
believe,293.0,2.8256847858428955,7,981
that,355.3333333333333,0.4760438203811645,4,982
we,227.66666666666663,1.8421909809112549,2,983
can,344.0,1.322010159492493,3,984
build,238.57142857142856,2.8332560062408447,5,985
a,205.0,0.638690710067749,1,986
"new,",170.5,1.9192928075790403,4,987
highly,318.0,4.4727783203125,6,988
moral,211.0,4.072533130645752,5,989
world,309.125,3.64242434501648,5,990
without,258.2857142857143,2.873706340789795,7,991
the,178.5,1.0904293060302734,3,992
precepts,388.0,4.863498687744141,8,993
of,174.0,0.5112044215202332,2,994
religion.,328.0,3.1557202339172363,9,995
"Sure,",252.28571428571428,4.041076183319092,5,996
Pullman,296.1428571428572,6.042773723602295,7,997
ends,165.25,4.079434394836426,4,998
up,154.0,1.625202178955078,2,999
having,206.5,4.485723972320557,6,1000
his,212.0,1.6046805381774902,3,1001
cake,277.3333333333333,4.386963844299316,4,1002
and,218.5,0.8736406564712524,3,1003
eating,204.3333333333333,4.168101787567139,6,1004
it.,179.0,1.536003589630127,3,1005
After,202.16666666666663,2.361297845840454,5,1006
"all,",218.2,1.1720231771469116,4,1007
a,163.66666666666666,2.45246696472168,1,1008
fantasy,284.0,4.764318943023682,7,1009
that,161.4,1.1961567401885986,4,1010
includes,515.2857142857143,4.465078830718994,8,1011
"angels,",354.6,4.914867401123047,7,1012
"witches,",292.22222222222223,5.22581958770752,8,1013
embodied,361.6,4.970458030700684,8,1014
souls,216.75,4.560578346252441,5,1015
and,198.25,1.9110063314437864,3,1016
the,170.5,1.09398090839386,3,1017
possibility,353.4,3.127008438110352,11,1018
of,0.0,0.361304759979248,2,1019
movement,283.3,3.8820409774780273,8,1020
between,229.5555555555556,3.461616277694702,7,1021
parallel,208.5,3.4504871368408203,8,1022
worlds,149.875,5.030797958374023,6,1023
is,0.0,2.3713090419769287,2,1024
hardly,178.42857142857142,3.016200304031372,6,1025
a,0.0,1.0302430391311646,1,1026
secular,267.8888888888889,4.343815803527832,7,1027
universe.,363.6666666666667,4.415818691253662,9,1028
This,232.0,1.7001044750213623,4,1029
is,169.4,1.0667154788970947,2,1030
still,366.6666666666667,2.0156588554382324,5,1031
a,0.0,1.3964650630950928,1,1032
children's,239.3,5.264733791351318,10,1033
"book,",168.75,3.888526439666748,5,1034
and,219.75,1.4472241401672363,3,1035
it,191.0,2.053754568099976,2,1036
retains,162.16666666666666,3.9822745323181152,7,1037
"comforting,",259.85714285714283,4.9664716720581055,11,1038
childish,233.0,4.824444770812988,8,1039
elements,267.3,3.926971197128296,8,1040
-,0.0,4.417365550994873,1,1041
so,131.0,3.10973596572876,2,1042
it,165.0,1.8781232833862305,2,1043
can,222.375,2.061779499053955,3,1044
alleviate,266.0,3.8583076000213614,9,1045
the,127.0,0.731163501739502,3,1046
dreariness,321.55555555555554,6.185148239135742,10,1047
of,94.0,1.931615710258484,2,1048
rationalism,265.44444444444446,5.103850841522217,11,1049
with,216.3333333333333,2.32276463508606,4,1050
magic,288.3333333333333,4.969339370727539,5,1051
flowers,280.3333333333333,4.304024696350098,7,1052
and,185.66666666666663,0.9231463670730592,3,1053
talking,311.9,3.934439897537232,7,1054
bears.,268.57142857142856,5.001007080078125,6,1055
"Nevertheless,",337.1111111111111,3.181565046310425,13,1056
it's,160.75,2.436606407165528,4,1057
fascinating,240.1428571428572,4.923806190490723,11,1058
that,236.4,2.373177528381348,4,1059
such,179.375,2.417913913726806,4,1060
a,275.0,0.7220853567123413,1,1061
book,177.0,2.922847986221313,4,1062
has,233.5,2.2707130908966064,3,1063
found,307.6666666666667,2.496198892593384,5,1064
such,326.55555555555554,3.170762300491333,4,1065
an,357.0,1.341724872589111,2,1066
audience,351.57142857142856,2.6882448196411133,8,1067
now.,215.8571428571429,3.458991765975952,4,1068
We,199.0,1.9962623119354248,2,1069
have,259.875,1.0027930736541748,4,1070
all,363.0,2.9137439727783203,3,1071
learnt,311.375,6.230368137359619,6,1072
not,177.0,3.0064053535461426,3,1073
to,265.7142857142857,1.375166416168213,2,1074
ask,236.5,2.8271641731262207,3,1075
writers,248.44444444444449,4.308773517608643,7,1076
to,182.0,1.7737886905670166,2,1077
give,310.7142857142857,2.2404370307922363,4,1078
us,287.8333333333333,1.4884626865386963,2,1079
any,249.0,3.698146343231201,3,1080
moral,213.7,4.261975288391113,5,1081
messages.,251.77777777777777,4.752281665802002,9,1082
With,251.4,2.288751602172852,4,1083
most,306.85714285714283,2.996397018432617,4,1084
literature,267.6666666666667,4.218068599700928,10,1085
that,141.0,2.3877270221710205,4,1086
works,250.0,4.2121124267578125,5,1087
"perfectly,",320.57142857142856,2.727107048034668,10,1088
because,222.875,3.2126355171203613,7,1089
it,213.0,1.0482529401779177,2,1090
makes,227.3333333333333,2.647104024887085,5,1091
us,164.0,2.2668232917785645,2,1092
alive,215.6,4.601406574249268,5,1093
to,202.0,2.33123517036438,2,1094
irony,285.1111111111111,5.377474784851074,5,1095
and,444.0,0.8448821306228638,3,1096
imagination,290.375,3.848327875137329,11,1097
without,244.125,3.4546773433685303,7,1098
boxing,226.57142857142856,5.942391872406006,6,1099
the,199.0,2.011846780776977,3,1100
work,230.44444444444449,2.775398731231689,4,1101
up,249.66666666666663,3.142134428024292,2,1102
with,248.8571428571429,1.3875421285629272,4,1103
moral,251.375,4.201938629150391,5,1104
preconceptions.,414.6,5.594485759735107,15,1105
