word	sentid	sentpos	wlen	surp	entropy	entred
and	17	7	3	4.512032985687256	5.384095191955566	3.927457809448242
through	17	8	7	11.718732833862305	7.7516045570373535	0
the	17	9	3	1.5515550374984741	6.716167449951172	1.0354371070861816
heart	17	10	5	11.112122535705566	10.404316902160645	0
with	17	11	4	9.49614429473877	2.686967134475708	7.7173497676849365
his	17	12	3	5.56120491027832	6.466579437255859	0
fine	17	13	4	11.961663246154785	9.719805717468262	0
arrows	17	14	6	13.699551582336426	9.381002426147461	0.3388032913208008
shot	17	15	4	11.710758209228516	5.786891460418701	3.5941109657287598
the	17	16	3	4.199933052062988	6.222503662109375	0
<unk>	17	17	5	2.685602903366089	10.149831771850586	0
Now	18	0	3	13.292709350585938	5.634664058685303	0
the	18	1	3	3.958233118057251	6.293804168701172	0
problem	18	2	7	9.891183853149414	10.572981834411621	0
was	18	3	3	2.813469648361206	4.209291934967041	6.36368989944458
no	18	4	2	9.206607818603516	9.166020393371582	0
longer	18	5	6	0.9014831781387329	5.508316516876221	3.6577038764953613
to	18	6	2	4.798361301422119	9.381138801574707	0
kill	18	7	4	11.176480293273926	5.9363250732421875	3.4448137283325195
the	18	8	3	1.8021520376205444	6.048928260803223	0
<unk>	18	9	5	3.4986114501953125	10.942353248596191	0
It	19	0	2	8.13441276550293	5.634664058685303	0
was	19	1	3	1.3306435346603394	3.7517857551574707	1.882878303527832
to	19	2	2	6.221205711364746	8.167149543762207	0
find	19	3	4	9.17024040222168	5.7895097732543945	2.3776397705078125
a	19	4	1	2.52135968208313	6.3805437088012695	0
way	19	5	3	7.1918487548828125	10.300530433654785	0
to	19	6	2	1.6295698881149292	4.971026420593262	5.329504013061523
carry	19	7	5	8.62031078338623	9.0220947265625	0
the	19	8	3	3.886589765548706	5.98284387588501	3.0392508506774902
<unk>	19	9	5	3.6989376544952393	10.845599174499512	0
<unk>	19	10	5	4.382846832275391	7.83842658996582	3.0071725845336914
The	20	0	3	3.6612181663513184	5.634664058685303	0
head	20	1	4	8.433751106262207	10.153865814208984	0
was	20	2	3	5.14790678024292	3.429673910140991	6.724191904067993
too	20	3	3	7.826878070831299	9.123647689819336	0
heavy	20	4	5	9.156949043273926	8.223674774169922	0.8999729156494141
for	20	5	3	4.254601955413818	3.9582273960113525	4.265447378158569
the	20	6	3	1.5236921310424805	6.707498073577881	0
little	20	7	6	12.321084976196289	10.29157829284668	0
<unk>	20	8	5	3.599193572998047	9.42935562133789	0.8622226715087891
to	20	9	2	4.846971035003662	5.962838172912598	3.466517448425293
carry	20	10	5	8.75814437866211	8.873983383178711	0
back	20	11	4	7.121809959411621	6.119279861450195	2.7547035217285156
to	20	12	2	3.057892084121704	6.740158557891846	0
the	20	13	3	1.0927934646606445	5.530782699584961	1.2093758583068848
Manor	20	14	5	17.181217193603516	10.68718147277832	0
<unk>	20	15	5	8.24935531616211	4.258020877838135	6.4291605949401855
but	20	16	3	7.356703758239746	4.577513694763184	0
the	20	17	3	2.9038009643554688	7.599299907684326	0
<unk>	20	18	5	3.448347806930542	10.634173393249512	0
who	20	19	3	10.654048919677734	8.261043548583984	2.3731298446655273
was	20	20	3	3.0985379219055176	7.506474494934082	0.7545690536499023
as	20	21	2	9.276254653930664	9.213739395141602	0
<unk>	20	22	5	4.836658954620361	6.803628444671631	2.4101109504699707
and	20	23	3	3.963409662246704	5.93258810043335	0.8710403442382812
<unk>	20	24	5	2.1291513442993164	8.872078895568848	0
as	20	25	2	6.524336338043213	7.243132591247559	1.628946304321289
<unk>	20	26	5	4.842978000640869	6.270146369934082	0.9729862213134766
asked	20	27	5	15.233328819274902	6.087921142578125	0.18222522735595703
<unk>	20	28	5	6.6960577964782715	5.171402454376221	0.9165186882019043
<unk>	20	29	5	5.763875961303711	4.689486026763916	0.4819164276123047
else	20	30	4	17.387004852294922	4.892246723175049	0
can	20	31	3	14.992911338806152	3.488356828689575	1.4038898944854736
I	20	32	1	16.092483520507812	5.007486820220947	0
do	20	33	2	4.0001044273376465	7.283994674682617	0
to	20	34	2	4.275790214538574	5.430900573730469	1.8530941009521484
prove	20	35	5	9.239107131958008	7.996395111083984	0
I	20	36	1	11.03221607208252	6.026123523712158	1.9702715873718262
killed	20	37	6	13.72007942199707	7.605843544006348	0
the	20	38	3	4.911397457122803	4.56648588180542	3.0393576622009277
<unk>	20	39	5	3.4720304012298584	10.156214714050293	0
The	21	0	3	3.6612181663513184	5.634664058685303	0
next	21	1	4	6.673162937164307	10.153865814208984	0
instance	21	2	8	19.900205612182617	4.872868061065674	5.2809977531433105
he	21	3	2	8.450550079345703	5.121212005615234	0
opened	21	4	6	10.79369068145752	7.218484878540039	0
the	21	5	3	3.1549227237701416	6.042482376098633	1.1760025024414062
<unk>	21	6	5	4.711085796356201	9.345921516418457	0
mouth	21	7	5	14.756574630737305	7.951771259307861	1.3941502571105957
and	21	8	3	3.8460686206817627	5.553504467010498	2.3982667922973633
cut	21	9	3	9.55683422088623	8.496018409729004	0
out	21	10	3	4.508044242858887	5.992458343505859	2.5035600662231445
its	21	11	3	8.11423397064209	5.824301242828369	0.16815710067749023
<unk>	21	12	5	4.111039638519287	10.5894193649292	0
taking	21	13	6	12.693035125732422	7.156825542449951	3.432593822479248
that	21	14	4	8.64631462097168	6.39132833480835	0.7654972076416016
as	21	15	2	9.779203414916992	9.163029670715332	0
proof	21	16	5	12.149806022644043	5.545407772064209	3.617621898651123
for	21	17	3	5.653242588043213	5.471673965454102	0.07373380661010742
the	21	18	3	1.1895205974578857	5.240011692047119	0.23166227340698242
<unk>	21	19	5	3.0428364276885986	10.69638442993164	0
He	22	0	2	6.958529949188232	5.634664058685303	0
set	22	1	3	9.660553932189941	6.967998027801514	0
out	22	2	3	4.9476237297058105	5.465329170227051	1.502668857574463
for	22	3	3	4.618553161621094	5.965778827667236	0
the	22	4	3	1.4889323711395264	5.849824905395508	0.11595392227172852
Manor	22	5	5	18.59139060974121	10.212078094482422	0
House	22	6	5	7.491363525390625	6.030165195465088	4.181912899017334
as	22	7	2	6.201329708099365	4.4731340408325195	1.5570311546325684
quickly	22	8	7	12.854519844055176	5.012424945831299	0
as	22	9	2	0.6431836485862732	2.800010919570923	2.212414026260376
he	22	10	2	3.958563804626465	6.488349437713623	0
could	22	11	5	6.262375831604004	6.945786476135254	0
and	22	12	3	9.496129035949707	7.870552062988281	0
he	22	13	2	6.982457160949707	9.50258731842041	0
had	22	14	3	3.6452596187591553	7.528664588928223	1.9739227294921875
only	22	15	4	7.850881576538086	8.010360717773438	0
been	22	16	4	2.2804746627807617	7.949034214019775	0.06132650375366211
gone	22	17	4	11.554335594177246	9.461857795715332	0
a	22	18	1	9.864127159118652	5.371014595031738	4.090843200683594
few	22	19	3	4.179274559020996	9.3423433303833	0
minutes	22	20	7	9.111654281616211	3.736104726791382	5.606238603591919
when	22	21	4	7.38228702545166	4.89414644241333	0
a	22	22	1	4.894163131713867	6.096421241760254	0
second	22	23	6	7.960522651672363	10.63166618347168	0
<unk>	22	24	5	5.723730087280273	9.258450508117676	1.373215675354004
not	22	25	3	10.186344146728516	7.833589553833008	1.424860954284668
so	22	26	2	8.657257080078125	9.116738319396973	0
bold	22	27	4	13.950226783752441	9.005595207214355	0.11114311218261719
as	22	28	2	5.133239269256592	4.03347110748291	4.972124099731445
the	22	29	3	3.128305196762085	6.384761810302734	0
first	22	30	5	6.155007362365723	10.866665840148926	0
but	22	31	3	11.765462875366211	9.915205955505371	0.9514598846435547
a	22	32	1	4.186772346496582	9.252113342285156	0.6630926132202148
little	22	33	6	6.506842613220215	10.241832733154297	0
more	22	34	4	5.392121315002441	10.020959854125977	0.2208728790283203
<unk>	22	35	5	4.138576984405518	8.319636344909668	1.7013235092163086
came	22	36	4	13.680625915527344	6.006803035736084	2.312833309173584
on	22	37	2	4.503414630889893	4.478571891784668	1.528231143951416
the	22	38	3	2.6928272247314453	5.301787376403809	0
<unk>	22	39	5	4.320216655731201	9.806421279907227	0
Seeing	23	0	6	14.57742691040039	5.634664058685303	0
the	23	1	3	1.0077250003814697	4.540557384490967	1.094106674194336
slain	23	2	5	16.34015464782715	10.292181968688965	0
<unk>	23	3	5	2.9670350551605225	9.343279838562012	0.9489021301269531
of	23	4	2	2.5213048458099365	5.998039245605469	3.345240592956543
the	23	5	3	0.6883010864257812	3.9513802528381348	2.046658992767334
<unk>	23	6	5	2.4965410232543945	10.222685813903809	0
the	23	7	3	7.454739093780518	7.110357761383057	3.112328052520752
<unk>	23	8	5	2.319387197494507	9.980249404907227	0
<unk>	23	9	5	3.1256368160247803	7.312768459320068	2.667480945587158
in	23	10	2	5.078882217407227	6.859190464019775	0.45357799530029297
his	23	11	3	5.735912799835205	4.92672872543335	1.9324617385864258
good	23	12	4	14.396036148071289	9.238546371459961	0
<unk>	23	13	5	3.6544878482818604	9.080658912658691	0.15788745880126953
The	24	0	3	3.6612181663513184	5.634664058685303	0
second	24	1	6	6.707159042358398	10.153865814208984	0
<unk>	24	2	5	4.644029140472412	8.999259948730469	1.1546058654785156
knew	24	3	4	16.423254013061523	7.5905938148498535	1.4086661338806152
a	24	4	1	4.490649223327637	6.090198040008545	1.5003957748413086
<unk>	24	5	5	3.7786872386932373	10.416264533996582	0
to	24	6	2	5.070343494415283	8.492189407348633	1.9240751266479492
the	24	7	3	2.8876705169677734	8.504337310791016	0
Manor	24	8	5	15.728238105773926	10.257512092590332	0
House	24	9	5	9.657971382141113	4.961424350738525	5.296087741851807
was	24	10	3	6.0486369132995605	4.464999198913574	0.49642515182495117
just	24	11	4	10.119486808776855	8.740705490112305	0
around	24	12	6	8.238066673278809	8.7263822555542	0.014323234558105469
the	24	13	3	2.1718790531158447	7.06857442855835	1.6578078269958496
nearby	24	14	6	10.594085693359375	9.04336166381836	0
<unk>	24	15	5	2.0444955825805664	8.881658554077148	0.16170310974121094
<unk>	24	16	5	2.970674991607666	7.66965389251709	1.2120046615600586
being	24	17	5	11.734390258789062	5.71939754486084	1.95025634765625
a	24	18	1	3.7358856201171875	8.48686695098877	0
bigger	24	19	6	12.629959106445312	10.104681015014648	0
man	24	20	3	9.418386459350586	10.103523254394531	0.0011577606201171875
than	24	21	4	8.191819190979004	3.732558012008667	6.370965242385864
the	24	22	3	1.7692197561264038	6.332608699798584	0
<unk>	24	23	5	2.8264293670654297	10.443580627441406	0
was	24	24	3	8.655471801757812	6.414732933044434	4.028847694396973
able	24	25	4	8.268668174743652	8.354924201965332	0
to	24	26	2	0.012884674593806267	0.12385144084692001	8.231072761118412
pick	24	27	4	9.973567962646484	9.14311408996582	0
up	24	28	2	1.7864508628845215	5.335444450378418	3.8076696395874023
the	24	29	3	1.6608515977859497	5.509765625	0
<unk>	24	30	5	3.76495623588562	10.722131729125977	0
head	24	31	4	11.403772354125977	6.681271553039551	4.040860176086426
and	24	32	3	3.7350099086761475	4.680027008056641	2.00124454498291
carry	24	33	5	11.83980941772461	9.162710189819336	0
it	24	34	2	3.5132997035980225	5.803968906402588	3.358741283416748
through	24	35	7	5.906423568725586	5.271162509918213	0.532806396484375
the	24	36	3	1.7067945003509521	5.627597808837891	0
wood	24	37	4	14.151705741882324	10.370763778686523	0
towards	24	38	7	11.682926177978516	6.540153503417969	3.8306102752685547
the	24	39	3	1.1091889142990112	5.368468761444092	1.171684741973877
prize	24	40	5	17.4462947845459	10.01858901977539	0
that	24	41	4	6.740001678466797	5.035750865936279	4.982838153839111
awaited	24	42	7	18.023330688476562	7.616659641265869	0
<unk>	24	43	5	6.411876678466797	5.616908550262451	1.999751091003418
The	25	0	3	3.6612181663513184	5.634664058685303	0
Lord	25	1	4	12.791059494018555	10.153865814208984	0
of	25	2	2	1.8508050441741943	4.2418622970581055	5.912003517150879
the	25	3	3	0.3869737684726715	2.8517210483551025	1.390141248703003
Manor	25	4	5	10.996747970581055	8.680333137512207	0
was	25	5	3	2.735347270965576	5.503442287445068	3.1768908500671387
seated	25	6	6	14.289307594299316	8.289811134338379	0
in	25	7	2	2.5417416095733643	3.265488862991333	5.024322271347046
his	25	8	3	5.914698600769043	5.713256359100342	0
hall	25	9	4	11.768608093261719	9.584364891052246	0
when	25	10	4	8.479267120361328	5.30413818359375	4.280226707458496
the	25	11	3	2.3780646324157715	5.552635669708252	0
second	25	12	6	8.67113971710205	10.507038116455078	0
<unk>	25	13	5	4.668679714202881	9.4052095413208	1.1018285751342773
burst	25	14	5	13.198883056640625	7.89514684677124	1.5100626945495605
through	25	15	7	10.972414016723633	5.801882266998291	2.093264579772949
the	25	16	3	0.6722719669342041	3.775233745574951	2.02664852142334
door	25	17	4	9.242757797241211	10.09203815460205	0
and	25	18	3	4.702848434448242	5.454220771789551	4.6378173828125
began	25	19	5	9.512213706970215	7.327874660491943	0
to	25	20	2	1.4656493663787842	5.651823997497559	1.6760506629943848
spin	25	21	4	16.947988510131836	7.6842122077941895	0
a	25	22	1	8.516366004943848	5.3636794090271	2.32053279876709
<unk>	25	23	5	4.58618688583374	10.395685195922852	0
<unk>	26	0	5	2.6835286617279053	5.634664058685303	0
<unk>	26	1	5	2.626591682434082	6.5133161544799805	0
of	26	2	2	5.5742692947387695	5.6060709953308105	0.9072451591491699
Bradford	26	3	8	15.679283142089844	4.942340850830078	0.6637301445007324
are	26	4	3	11.637876510620117	4.993592262268066	0
<unk>	26	5	5	5.271714210510254	6.407911777496338	0
he	27	0	2	13.590087890625	5.634664058685303	0
<unk>	27	1	5	6.0994791984558105	7.001462459564209	0
<unk>	28	0	5	2.6835286617279053	5.634664058685303	0
my	28	1	2	15.988739967346191	6.5133161544799805	0
own	28	2	3	5.663647174835205	8.98840045928955	0
hand	28	3	4	12.890382766723633	9.441637992858887	0
I	28	4	1	10.420614242553711	5.757870674133301	3.683767318725586
have	28	5	4	3.973682165145874	7.729480743408203	0
slain	28	6	5	19.12889862060547	8.204215049743652	0
the	28	7	3	3.835109233856201	6.169837474822998	2.0343775749206543
<unk>	28	8	5	3.124500036239624	10.394267082214355	0
<unk>	29	0	5	2.6835286617279053	5.634664058685303	0
with	29	1	4	6.779381275177002	6.5133161544799805	0
<unk>	29	2	5	3.029989719390869	6.0791544914245605	0.4341616630554199
at	29	3	2	7.496675491333008	6.612308502197266	0
the	29	4	3	1.1178885698318481	4.670605659484863	1.9417028427124023
feet	29	5	4	15.46954345703125	7.794244766235352	0
of	29	6	2	1.5638331174850464	4.348351955413818	3.445892810821533
his	29	7	3	6.590456485748291	4.766432285308838	0
lord	29	8	4	13.177947998046875	9.144989967346191	0
he	29	9	2	13.314492225646973	3.9654011726379395	5.179588794708252
dropped	29	10	7	11.1285982131958	7.897887706756592	0
the	29	11	3	3.938577890396118	6.649374008178711	1.2485136985778809
<unk>	29	12	5	3.2963008880615234	10.353995323181152	0
enormous	29	13	8	17.24945068359375	7.033478736877441	3.320516586303711
<unk>	29	14	5	4.262086391448975	10.128292083740234	0
<unk>	30	0	5	2.6835286617279053	5.634664058685303	0
you	30	1	3	14.473373413085938	6.5133161544799805	0
will	30	2	4	7.864935398101807	8.394405364990234	0
be	30	3	2	2.1332967281341553	6.827116012573242	1.5672893524169922
<unk>	30	4	5	4.756386756896973	9.074827194213867	0
as	30	5	2	5.386084079742432	6.114424705505371	2.960402488708496
I	30	6	1	8.647741317749023	6.360970973968506	0
<unk>	30	7	5	3.4237914085388184	8.221702575683594	0
<unk>	31	0	5	2.6835286617279053	5.634664058685303	0
<unk>	31	1	5	2.626591682434082	6.5133161544799805	0
let	31	2	3	19.89466667175293	5.6060709953308105	0.9072451591491699
me	31	3	2	8.644917488098145	6.117693901062012	0
examine	31	4	7	12.57455825805664	8.789888381958008	0
the	31	5	3	1.300828456878662	4.920288562774658	3.8695998191833496
head	31	6	4	9.853157997131348	10.98869514465332	0
of	31	7	2	0.9709581136703491	4.152482032775879	6.836213111877441
this	31	8	4	8.153231620788574	4.052712440490723	0.09976959228515625
<unk>	31	9	5	4.87517786026001	10.023550987243652	0
said	31	10	4	15.123416900634766	6.735342025756836	3.2882089614868164
the	31	11	3	5.028849124908447	5.048319339752197	1.6870226860046387
Lord	31	12	4	13.809502601623535	10.94396686553955	0
of	31	13	2	3.123114824295044	6.107401371002197	4.8365654945373535
the	31	14	3	0.6013827919960022	3.8658981323242188	2.2415032386779785
<unk>	31	15	5	2.9701950550079346	9.056074142456055	0
To	32	0	2	7.165850639343262	5.634664058685303	0
not	32	1	3	10.260921478271484	8.065641403198242	0
examine	32	2	7	12.007088661193848	7.132637977600098	0.9330034255981445
the	32	3	3	1.0318841934204102	4.711342811584473	2.421295166015625
head	32	4	4	10.044861793518066	10.864777565002441	0
in	32	5	2	5.62450647354126	3.4890408515930176	7.375736713409424
advance	32	6	7	12.349540710449219	5.505497932434082	0
had	32	7	3	12.239599227905273	2.3115901947021484	3.1939077377319336
not	32	8	3	5.9315338134765625	5.761941909790039	0
been	32	9	4	0.8348079919815063	4.426319122314453	1.335622787475586
very	32	10	4	8.678810119628906	9.38884449005127	0
clever	32	11	6	11.26685905456543	8.45109748840332	0.9377470016479492
on	32	12	2	7.419520854949951	3.679420232772827	4.771677255630493
the	32	13	3	1.027441143989563	4.911177158355713	0
part	32	14	4	11.852625846862793	10.057821273803711	0
of	32	15	2	0.4717445373535156	1.930432677268982	8.127388596534729
the	32	16	3	0.3823263943195343	2.4477591514587402	0
<unk>	32	17	5	4.623047351837158	10.846717834472656	0
Right	33	0	5	15.172114372253418	5.634664058685303	0
<unk>	33	1	5	3.6720352172851562	7.125073432922363	0
the	33	2	3	6.239969730377197	6.424232482910156	0.700840950012207
Lord	33	3	4	9.990397453308105	8.707795143127441	0
noticed	33	4	7	19.44402503967285	6.037400722503662	2.6703944206237793
the	33	5	3	1.785636067390442	5.565145492553711	0.47225522994995117
tongue	33	6	6	12.745049476623535	10.342726707458496	0
of	33	7	2	4.369396209716797	6.112873077392578	4.229853630065918
the	33	8	3	1.3912237882614136	6.7260589599609375	0
<unk>	33	9	5	2.4976425170898438	10.232409477233887	0
was	33	10	3	7.94253396987915	6.897758960723877	3.3346505165100098
missing	33	11	7	10.154255867004395	8.230446815490723	0
and	33	12	3	3.763118267059326	5.175285339355469	3.055161476135254
<unk>	33	13	5	4.609131813049316	8.677020072937012	0
<unk>	33	14	5	5.490931034088135	7.23496150970459	1.4420585632324219
is	33	15	2	8.549304962158203	5.979228496551514	1.2557330131530762
<unk>	33	16	5	4.916660785675049	8.321432113647461	0
A	34	0	1	5.526200771331787	5.634664058685303	0
<unk>	34	1	5	3.1810171604156494	9.677552223205566	0
with	34	2	4	6.7740044593811035	7.6685028076171875	2.009049415588379
